,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
1,"'Chittiyaan Kalaiyaan' VIDEO SONG   Roy   Meet Bros Anjjan, Kanika Kapoor   T-SERIES.mp3",99.38401442307692,125516,1267.8383838383838,0.4260260546769606,0.29079279945125325,0.0845604522126968,0.5038387258321392,0.28406678791906065,0.08069393999865258,0.2546714548875435,0.13592565393918554,0.01847578339879523,12.829789042967354,89.79303549114222,8062.789222713527,5.636378759906096,32.143956981621926,1033.233970436361,0.012113279321462474,3.2566897712143437,10.606028265932135,0.2223418653011322,0.09542679041624069,0.009106272831559181,2455.3821895229125,765.1635553117372,585475.2663772979,2601.7622003820493,376.2281586323366,141547.62734787865,20.960085037459393,7.040107304693976,49.56311086160548,5271.418124455786,1632.2554205721426,2664257.757987142,2.578090365145989,3.3455561961049014,11.192746261295898,0.015251706412180863,0.06418305626129771,0.004119464711040907,0.09601567035119969,0.058955663360641966,0.0034757702422933416,-2.3011180019238964e-06,0.1669665426015854,0.027877826243638992,7.551327144028619e-05,0.12874624133110046,0.016575593501329422,2.5077551020408166,1.6245673296421665,2.63921900854068
2,'Desi Look' VIDEO Song   Sunny Leone   Kanika Kapoor   Ek Paheli Leela.mp3,112.34714673913044,140964,1409.64,0.48709916562801214,0.27785776629414,0.07720493828996891,0.5358031198304053,0.27142159967210405,0.07366968476856392,0.263637454396568,0.11759517835621859,0.01382862597263086,8.173064039319113,134.49954457517492,18090.127490929463,1.5066343935172226,30.314092460954225,918.9442017312819,0.01134282112305847,2.9863041567118764,8.918012516394631,0.15750664472579956,0.12359164655208588,0.0152748953551054,3154.5865348961015,932.4248364717708,869416.0756694085,2686.288962858236,448.9675228422873,201571.83656713975,19.183274737204126,6.798211193724527,46.21567543448146,6271.832908417788,1746.3139457627483,3049612.397165459,2.037236118798487,2.8579081652178067,8.16763908081861,0.021078367638973836,0.06024476512485893,0.0036294317249494184,0.1843924980045472,0.08882548966614395,0.007889967614430246,-1.623971365916077e-05,0.09081187099218369,0.008246795274317265,0.00038788848905824125,0.14517423510551453,0.02107555978000164,7.787972789115647,3.7022497448213505,13.706653173029755
3,"'DJ' Video Song   Hey Bro   Sunidhi Chauhan, Feat. Ali Zafar   Ganesh Acharya   T-Series.mp3",64.599609375,78856,1251.6825396825398,0.33886228350479203,0.3135175840293314,0.09829327549558886,0.4993440236931942,0.2839612580316496,0.0806339960629171,0.26309334749852153,0.11880750748734493,0.014115223835355522,8.207748685316167,88.62105722339166,7853.691783391659,1.5218341769986075,31.698317164748985,1004.7833110770202,0.009663054687466711,3.5275310827465254,12.443475539742874,0.17213305830955505,0.08914230763912201,0.007946350611746311,2930.742026935593,823.1750734175897,677617.2014960542,2820.801842160655,368.32813204524683,135665.61285594077,20.076516801607674,6.811416723980505,46.395397787721315,6412.332058838647,1465.7042244837799,2148288.8736695987,2.0281356642750543,2.5763374729168103,6.637514774355377,-0.004755144390218823,0.06351823895898927,0.004034566680451261,0.12386376348442338,0.07491383319104424,0.005612082403375601,5.4773441661382094e-05,0.14189490675926208,0.02013416402041912,2.823827571774018e-08,0.08806605637073517,0.007755630649626255,2.0700589569161,1.2136569636115397,1.4729632253227822
4,"'HOR NACH' Video Song   Mastizaade   Sunny Leone, Tusshar Kapoor, Vir Das Meet Bros   T-Series.mp3",129.19921875,167941,1291.8538461538462,0.36570574570310876,0.3015245570542319,0.09091705850675076,0.5417357835645471,0.2727569688401689,0.07439636405087688,0.26791515293540574,0.10749327495676866,0.01155480416093147,18.222078012432313,149.38461021704808,22315.761769699384,2.90812072081086,28.44366612217804,809.0421424699388,0.013827239149432997,3.26353936866219,10.650689210808006,0.2588769793510437,0.12444527447223663,0.015486626885831356,2520.830915338014,624.8231990401061,390404.0300587121,2592.2251105318624,409.61558586585386,167784.9281842267,20.234295342997026,6.595372046711744,43.49893243454666,5479.100201964009,1435.4451102909218,2060502.6646581169,3.18278294393081,3.844785187523995,14.782373138203921,0.009809586047626958,0.05804683345437641,0.0033694348740801123,0.10445930788022446,0.04808276582171243,0.002311952369065637,6.037659659341443e-06,0.199872687458992,0.039949093014001846,-8.239710041380022e-06,0.14392851293087006,0.020715417340397835,2.457832199546485,1.3514986055668088,1.8265484808490284
5,'Saiyaan Superstar' VIDEO Song   Sunny Leone   Tulsi Kumar   Ek Paheli Leela.mp3,103.359375,129903,1273.5588235294117,0.35071629880292315,0.3082108432281603,0.09499392388341359,0.4878546728479336,0.2790580350313887,0.07787338691557975,0.2542994134070235,0.13662042919774886,0.018665141674177106,19.826701875371178,127.26335979294139,16195.96274578765,5.619734215235298,26.612055521180864,708.201499062413,0.012356970300518405,3.148277021508316,9.911648204157272,0.2840979993343353,0.10841521620750427,0.011753858998417854,2779.9343944300167,767.9196429310002,589700.5779992748,2668.7445915939097,418.6725484487491,175286.70282457018,20.775314824186104,7.1650166660951085,51.33746382542066,5830.2980783184985,1478.9244239121774,2187217.451643966,3.4730109694069395,4.099982790654964,16.809858883666873,-0.001222057861287743,0.06602408564495138,0.004359179885251875,0.12553042007304566,0.06619794674890485,0.004382168153770841,-1.7325891121799941e-06,0.22724199295043945,0.051638923585414886,5.9715235693147406e-05,0.131046861410141,0.0171732809394598,2.0630929705215424,1.1185964622148092,1.2512580452794873
6,50 Cent - In Da Club (Int'l Version).mp3,123.046875,157272,1238.3622047244094,0.5287553901329174,0.28642874880003627,0.08204142813915427,0.51583484205077,0.3043500677105347,0.09262896371540705,0.2537851467749515,0.13757337173214026,0.018926432609749654,1.182502882633061,11.360811669329388,129.0680417859708,-5.799640676174404,74.1534088946547,5498.728050697856,0.012212646556670384,7.45329396172617,55.551590879903785,0.05922454595565796,0.04163173586130142,0.0017332015559077263,2568.2457793566955,1740.8181922561937,3030447.978490122,2406.97920658629,684.0924304115895,467982.45334643533,18.81337455913228,6.7611542819468085,45.71320722428766,5025.815442914934,2927.0175512408277,8567431.74527185,0.6122275308322769,1.0173506531092165,1.0350023513817492,-0.003890978104601374,0.06235415672491861,0.0038880408608757133,0.12268444332914087,0.13921590926984523,0.01938106939382978,-7.711012131039752e-07,0.03924880921840668,0.001540469122119248,-1.9470062397886068e-05,0.04987281560897827,0.002487297635525465,2.353342403628118,1.0324730053141604,1.0660005067024545
7,a-ha - Take On Me (Official Music Video).mp3,83.35433467741936,78296,1134.7246376811595,0.4348705797548182,0.29654103020014677,0.08793658259216434,0.6258970472121972,0.23429290253521914,0.054893164178377696,0.2742470786307404,0.09012143582876275,0.008121873195837803,0.9361420937379377,6.600155297498833,43.562049951101905,-2.518212054202984,51.806760041257505,2683.9403859724353,0.012671567015889527,2.6686197343473506,7.121531286548125,0.05978112295269966,0.02656235359609127,0.0007055586320348084,2741.8853622547545,804.2624053453039,646838.016651814,2768.990983476863,346.9372124628795,120365.42939151319,19.650037642213366,6.808475262247132,46.355335396631155,5980.759668497847,1455.717483698086,2119113.392344287,0.7572861620513247,0.9341825458264922,0.8726970289268661,-0.0028666078731392993,0.0454443777514617,0.002065191469217547,0.12585487011416407,0.07279941537478905,0.005299754878911073,-5.540076926990878e-06,0.04328606650233269,0.001873683650046587,-6.870879587950185e-05,0.03304862603545189,0.00109221157617867,4.324716553287982,1.1408981230177722,1.3016485271054756
8,Anne-Marie - 2002 [Official Video].mp3,129.19921875,160960,1267.4015748031495,0.3578542452181438,0.30646250635932065,0.09391926780403666,0.5007344962168735,0.2964090252543171,0.08785831025221441,0.25987720271966275,0.12568680455774447,0.01579717283993666,17.087048058333163,168.6835722689262,28454.147553406052,-0.2188610538236196,38.65448314692954,1494.1690673562598,0.012853997288378258,3.9916670732208726,15.933406023435687,0.24405092000961304,0.14785011112689972,0.021859657019376755,3103.3574770178116,1244.5389829389906,1548877.280054817,2842.2010010274885,538.0631565321007,289511.9604172879,21.513192098774667,6.867655551409506,47.16469277280581,6587.489333019907,2159.5960124803596,4663854.937121069,2.390025297673462,3.2852618730125394,10.79294557426986,0.006218044835729609,0.07548716850857974,0.005698312609442714,0.14775005139802633,0.12174697544976441,0.014822326031165537,9.46915133681614e-06,0.2140181064605713,0.045803751796483994,0.00020494029740802944,0.14227141439914703,0.020241156220436096,2.9721541950113384,1.7122414080963453,2.931770639599755
9,Ariana Grande - Side To Side ft. Nicki Minaj.mp3,161.4990234375,203031,1285.006329113924,0.36611833107449454,0.3205891167207669,0.1027773817598015,0.44736925568658586,0.2998231922420871,0.08989394660623552,0.2531515045128599,0.13873589692725097,0.019247649096208807,16.837291855386347,157.22111833073964,24718.48004916844,1.2205469118387149,37.66871840530929,1418.9323462984871,0.007029403762184472,3.738575834527008,13.976949270509314,0.24560882151126862,0.12248174101114273,0.01500177662819624,2483.3525398349375,947.7805708199892,898288.0104238646,2544.6155038229654,595.7427826830452,354909.46311893803,21.34744403425457,6.944476670643825,48.22575622911634,5163.689609208713,2034.9821901566374,4141152.514254705,2.3527939159573714,2.940261896988588,8.645140022882929,-0.007610999352472759,0.08374566034998103,0.007013335627454384,0.10327545260497291,0.07608756512752984,0.0057893175670360964,-7.951815632623038e-07,0.22175496816635132,0.04917526617646217,0.0007786725182086229,0.10982570797204971,0.01206168532371521,2.5367800453514735,1.5426663167958674,2.3798193649765276
10,Armin van Buuren - Blah Blah Blah (Official Lyric Video).mp3,135.99917763157896,166807,1603.9134615384614,0.3818461509714852,0.30504241416701705,0.09305087444084197,0.3640267576782414,0.30281779856400315,0.09169861912714919,0.20654798545995393,0.20167117552037025,0.040671263035767985,5.991384286552122,61.99828057747784,3843.7867945636667,3.0970757561973707,46.93357575757879,2202.760533392387,0.013204986896365378,1.7531961696703204,3.073696809346683,0.1517399400472641,0.08509913086891174,0.007241861894726753,2593.9497280501655,1315.6528961859533,1730942.5432424867,2297.8460293550283,897.5068577325378,805518.5596769339,20.49333819109197,6.256030169594385,39.13791348287514,5237.3808302746465,2798.2440016795613,7830169.492935645,2.02129829892385,2.590367996888335,6.710006359303286,-0.0387735117220459,0.09312419347687198,0.008672115410717886,0.13576788651315788,0.08740295119749489,0.0076392758780316735,-4.71764724352397e-06,0.13312315940856934,0.01772177591919899,-5.301567216520198e-05,0.06976230442523956,0.004866779316216707,11.478784580498868,3.8833961489954447,15.080765650032651
